Date,Day,Period,Nswprice,Nswdemand,Vicprice,Vicdemand,Transfer,Class
0.442193,4,0.021277,0.053771,0.418923,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.042553,0.05284,0.384558,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.06383,0.051159,0.33011,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.085106,0.051459,0.273877,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.106383,0.053951,0.228355,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.12766,0.047466,0.190271,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.148936,0.047076,0.170634,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.170213,0.048217,0.161113,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.191489,0.047076,0.165427,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.212766,0.047076,0.191312,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.234043,0.047856,0.234454,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.255319,0.05215,0.326986,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.276596,0.054521,0.414162,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.297872,0.055662,0.419072,0.003467,0.422915,0.414912,UP
0.442193,4,0.319149,0.076138,0.474115,0.003467,0.422915,0.414912,UP
0.442193,4,0.340426,0.074967,0.493454,0.003467,0.422915,0.414912,UP
0.442193,4,0.361702,0.072595,0.499405,0.003467,0.422915,0.414912,UP
0.442193,4,0.382979,0.091269,0.538381,0.003467,0.422915,0.414912,UP
0.442193,4,0.404255,0.10499,0.551473,0.003467,0.422915,0.414912,UP
0.442193,4,0.425532,0.109884,0.54939,0.003467,0.422915,0.414912,UP
0.442193,4,0.446809,0.10583,0.537043,0.003467,0.422915,0.414912,UP
0.442193,4,0.468085,0.09253,0.529753,0.003467,0.422915,0.414912,UP
0.442193,4,0.489362,0.099646,0.528414,0.003467,0.422915,0.414912,UP
0.442193,4,0.510638,0.096433,0.529456,0.003467,0.422915,0.414912,UP
0.442193,4,0.531915,0.093671,0.525736,0.003467,0.422915,0.414912,UP
0.442193,4,0.553191,0.085475,0.524249,0.003467,0.422915,0.414912,UP
0.442193,4,0.574468,0.083133,0.521422,0.003467,0.422915,0.414912,UP
0.442193,4,0.595745,0.086616,0.520083,0.003467,0.422915,0.414912,UP
0.442193,4,0.617021,0.093671,0.513389,0.003467,0.422915,0.414912,UP
0.442193,4,0.638298,0.109103,0.505802,0.003467,0.422915,0.414912,UP
0.442193,4,0.659574,0.127507,0.509521,0.003467,0.422915,0.414912,UP
0.442193,4,0.680851,0.135763,0.51205,0.003467,0.422915,0.414912,UP
0.442193,4,0.702128,0.147832,0.519042,0.003467,0.422915,0.414912,UP
0.442193,4,0.723404,0.177435,0.540018,0.003467,0.422915,0.414912,UP
0.442193,4,0.744681,0.25027,0.612467,0.003467,0.422915,0.414912,UP
0.442193,4,0.765957,0.212411,0.609045,0.003467,0.422915,0.414912,UP
0.442193,4,0.787234,0.188543,0.577655,0.003467,0.422915,0.414912,UP
0.442193,4,0.808511,0.165816,0.53734,0.003467,0.422915,0.414912,UP
0.442193,4,0.829787,0.137474,0.504463,0.003467,0.422915,0.414912,UP
0.442193,4,0.851064,0.110874,0.488248,0.003467,0.422915,0.414912,UP
0.442193,4,0.87234,0.096854,0.466528,0.003467,0.422915,0.414912,UP
0.442193,4,0.893617,0.086676,0.422642,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.914894,0.07848,0.390806,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.93617,0.067972,0.432014,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.957447,0.062267,0.458346,0.003467,0.422915,0.414912,DOWN
0.442193,4,0.978723,0.058725,0.469206,0.003467,0.422915,0.414912,DOWN
0.442193,4,1,0.055422,0.460428,0.003467,0.422915,0.414912,DOWN
0.442237,5,0,0.059325,0.446742,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.021277,0.054852,0.423386,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.042553,0.049388,0.388426,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.06383,0.047076,0.332937,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.085106,0.043893,0.274472,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.106383,0.031974,0.228503,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.12766,0.038309,0.195478,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.148936,0.028492,0.172865,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.170213,0.035037,0.163642,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.191489,0.037949,0.16751,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.212766,0.043503,0.190568,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.234043,0.049297,0.235793,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.255319,0.053291,0.320887,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.276596,0.110694,0.408807,0.003467,0.422915,0.414912,UP
0.442237,5,0.297872,0.056653,0.416543,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.319149,0.072175,0.474412,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.340426,0.076048,0.495983,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.361702,0.073076,0.502678,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.382979,0.07896,0.542993,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.404255,0.086736,0.556531,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.425532,0.079921,0.546861,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.446809,0.075297,0.53972,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.468085,0.126816,0.534067,0.003467,0.422915,0.414912,UP
0.442237,5,0.489362,0.057614,0.53496,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.510638,0.064429,0.529307,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.531915,0.067341,0.525588,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.553191,0.067341,0.518001,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.574468,0.064429,0.512348,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.595745,0.061517,0.506843,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.617021,0.058575,0.496132,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.638298,0.055272,0.483338,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.659574,0.056593,0.488099,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.680851,0.054401,0.490628,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.702128,0.057914,0.502975,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.723404,0.076048,0.533472,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.744681,0.11853,0.573341,0.003467,0.422915,0.414912,UP
0.442237,5,0.765957,0.093821,0.551622,0.003467,0.422915,0.414912,UP
0.442237,5,0.787234,0.082833,0.522315,0.003467,0.422915,0.414912,UP
0.442237,5,0.808511,0.059295,0.4759,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.829787,0.054612,0.449866,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.851064,0.055182,0.423237,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.87234,0.055302,0.400625,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.893617,0.055422,0.375186,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.914894,0.05263,0.348706,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.93617,0.055632,0.406724,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.957447,0.053771,0.435882,0.003467,0.422915,0.414912,DOWN
0.442237,5,0.978723,0.053711,0.455668,0.003467,0.422915,0.414912,DOWN
0.442237,5,1,0.054341,0.447635,0.003467,0.422915,0.414912,DOWN
0.442281,6,0,0.054672,0.430824,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.021277,0.05317,0.407319,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.042553,0.053381,0.36983,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.06383,0.0529,0.309729,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.085106,0.05314,0.244273,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.106383,0.048337,0.204403,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.12766,0.048006,0.164832,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.148936,0.047016,0.137905,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.170213,0.051819,0.128384,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.191489,0.05278,0.121839,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.212766,0.047076,0.127789,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.234043,0.046986,0.141029,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.255319,0.048487,0.176882,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.276596,0.047346,0.206635,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.297872,0.049928,0.250521,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.319149,0.05281,0.324308,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.340426,0.053801,0.382327,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.361702,0.054191,0.422493,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.382979,0.055722,0.459685,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.404255,0.054191,0.46028,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.425532,0.054401,0.452693,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.446809,0.055422,0.433204,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.468085,0.055272,0.41684,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.489362,0.054221,0.408807,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.510638,0.055963,0.396311,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.531915,0.057704,0.38679,0.003467,0.422915,0.414912,UP
0.442281,6,0.553191,0.061517,0.368789,0.003467,0.422915,0.414912,UP
0.442281,6,0.574468,0.059565,0.359566,0.003467,0.422915,0.414912,UP
0.442281,6,0.595745,0.064429,0.343201,0.003467,0.422915,0.414912,UP
0.442281,6,0.617021,0.054702,0.333532,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.638298,0.0523,0.329961,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.659574,0.051789,0.335466,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.680851,0.05272,0.34097,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.702128,0.055512,0.368343,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.723404,0.055933,0.40717,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.744681,0.057584,0.487206,0.003467,0.422915,0.414912,UP
0.442281,6,0.765957,0.064429,0.495388,0.003467,0.422915,0.414912,UP
0.442281,6,0.787234,0.063738,0.464296,0.003467,0.422915,0.414912,UP
0.442281,6,0.808511,0.055722,0.418923,0.003467,0.422915,0.414912,UP
0.442281,6,0.829787,0.053951,0.382773,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.851064,0.05317,0.360607,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.87234,0.053681,0.341714,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.893617,0.051339,0.318209,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.914894,0.051339,0.298126,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.93617,0.054642,0.323713,0.003467,0.422915,0.414912,UP
0.442281,6,0.957447,0.05308,0.332342,0.003467,0.422915,0.414912,DOWN
0.442281,6,0.978723,0.059565,0.340524,0.003467,0.422915,0.414912,UP
0.442281,6,1,0.05317,0.322374,0.003467,0.422915,0.414912,DOWN
0.442326,7,0,0.046325,0.298274,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.021277,0.045485,0.253794,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.042553,0.047316,0.231032,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.06383,0.036658,0.18313,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.085106,0.041882,0.148319,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.106383,0.033776,0.119905,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.12766,0.043473,0.098185,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.148936,0.05326,0.083309,0.003467,0.422915,0.414912,UP
0.442326,7,0.170213,0.055032,0.071407,0.003467,0.422915,0.414912,UP
0.442326,7,0.191489,0.058725,0.07111,0.003467,0.422915,0.414912,UP
0.442326,7,0.212766,0.042182,0.079143,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.234043,0.030413,0.088069,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.255319,0.027891,0.078994,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.276596,0.03915,0.116632,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.297872,0.03993,0.136715,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.319149,0.050318,0.189973,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.340426,0.05263,0.24695,0.003467,0.422915,0.414912,UP
0.442326,7,0.361702,0.067341,0.298126,0.003467,0.422915,0.414912,UP
0.442326,7,0.382979,0.05257,0.344987,0.003467,0.422915,0.414912,UP
0.442326,7,0.404255,0.053321,0.364475,0.003467,0.422915,0.414912,UP
0.442326,7,0.425532,0.054642,0.358673,0.003467,0.422915,0.414912,UP
0.442326,7,0.446809,0.054431,0.350788,0.003467,0.422915,0.414912,UP
0.442326,7,0.468085,0.057614,0.349747,0.003467,0.422915,0.414912,UP
0.442326,7,0.489362,0.056563,0.344689,0.003467,0.422915,0.414912,UP
0.442326,7,0.510638,0.059745,0.340821,0.003467,0.422915,0.414912,UP
0.442326,7,0.531915,0.059745,0.330408,0.003467,0.422915,0.414912,UP
0.442326,7,0.553191,0.062147,0.316572,0.003467,0.422915,0.414912,UP
0.442326,7,0.574468,0.061217,0.30125,0.003467,0.422915,0.414912,UP
0.442326,7,0.595745,0.061997,0.293514,0.003467,0.422915,0.414912,UP
0.442326,7,0.617021,0.059475,0.285481,0.003467,0.422915,0.414912,UP
0.442326,7,0.638298,0.051339,0.281761,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.659574,0.053321,0.286224,0.003467,0.422915,0.414912,UP
0.442326,7,0.680851,0.051219,0.290985,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.702128,0.05257,0.316572,0.003467,0.422915,0.414912,UP
0.442326,7,0.723404,0.054852,0.373252,0.003467,0.422915,0.414912,UP
0.442326,7,0.744681,0.077939,0.45909,0.003467,0.422915,0.414912,UP
0.442326,7,0.765957,0.081422,0.477983,0.003467,0.422915,0.414912,UP
0.442326,7,0.787234,0.069863,0.453139,0.003467,0.422915,0.414912,UP
0.442326,7,0.808511,0.057314,0.413716,0.003467,0.422915,0.414912,UP
0.442326,7,0.829787,0.053321,0.383814,0.003467,0.422915,0.414912,UP
0.442326,7,0.851064,0.05311,0.363582,0.003467,0.422915,0.414912,UP
0.442326,7,0.87234,0.05242,0.347813,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.893617,0.050648,0.318655,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.914894,0.049508,0.28191,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.93617,0.051039,0.308688,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.957447,0.051039,0.319994,0.003467,0.422915,0.414912,DOWN
0.442326,7,0.978723,0.058064,0.337548,0.003467,0.422915,0.414912,UP
0.442326,7,1,0.054221,0.315234,0.003467,0.422915,0.414912,UP
0.442326,1,0,0.046325,0.298274,0.003232,0.296737,0.500526,DOWN
0.442326,1,0.021277,0.045485,0.253794,0.003145,0.268255,0.500526,DOWN
0.442326,1,0.042553,0.047316,0.231032,0.00291,0.306577,0.500526,DOWN
0.442326,1,0.06383,0.036658,0.18313,0.002956,0.271621,0.500526,DOWN
0.442326,1,0.085106,0.041882,0.148319,0.002659,0.219834,0.500526,DOWN
0.442326,1,0.106383,0.033776,0.119905,0.002418,0.16753,0.500526,DOWN
0.442326,1,0.12766,0.043473,0.098185,0.002198,0.12869,0.500526,DOWN
0.442326,1,0.148936,0.05326,0.083309,0.002034,0.0826,0.500526,UP
0.442326,1,0.170213,0.055032,0.071407,0.002034,0.058001,0.500526,UP
0.442326,1,0.191489,0.058725,0.07111,0,0.042465,0.500526,UP
0.442326,1,0.212766,0.042182,0.079143,0,0.032626,0.500526,DOWN
0.442326,1,0.234043,0.030413,0.088069,0,0.030554,0.500526,DOWN
0.442326,1,0.255319,0.027891,0.078994,0,0.028742,0.500526,DOWN
0.442326,1,0.276596,0.03915,0.116632,0,0.03884,0.500526,DOWN
0.442326,1,0.297872,0.03993,0.136715,0.000974,0.044019,0.500526,DOWN
0.442326,1,0.319149,0.050318,0.189973,0.001346,0.055671,0.500526,DOWN
0.442326,1,0.340426,0.05263,0.24695,0.00189,0.090109,0.500526,DOWN
0.442326,1,0.361702,0.053381,0.298126,0.001959,0.125583,0.500526,UP
0.442326,1,0.382979,0.05257,0.344987,0.002152,0.146038,0.500526,UP
0.442326,1,0.404255,0.053321,0.364475,0.002239,0.171155,0.500526,UP
0.442326,1,0.425532,0.054642,0.358673,0.002717,0.188503,0.500526,UP
0.442326,1,0.446809,0.054431,0.350788,0.002862,0.199896,0.500526,UP
0.442326,1,0.468085,0.057614,0.349747,0.002468,0.200414,0.500526,UP
0.442326,1,0.489362,0.056563,0.344689,0.002341,0.212843,0.500526,UP
0.442326,1,0.510638,0.059745,0.340821,0.003108,0.227343,0.500526,UP
0.442326,1,0.531915,0.059745,0.330408,0.004146,0.234593,0.500526,UP
0.442326,1,0.553191,0.062147,0.316572,0.003839,0.236147,0.500526,UP
0.442326,1,0.574468,0.061217,0.30125,0.003797,0.226049,0.500526,UP
0.442326,1,0.595745,0.061997,0.293514,0.003475,0.211031,0.500526,UP
0.442326,1,0.617021,0.059475,0.285481,0.003648,0.205852,0.500526,UP
0.442326,1,0.638298,0.051339,0.281761,0.003168,0.207405,0.500526,DOWN
0.442326,1,0.659574,0.053321,0.286224,0.00317,0.211548,0.500526,UP
0.442326,1,0.680851,0.051219,0.290985,0.003024,0.232781,0.500526,DOWN
0.442326,1,0.702128,0.05257,0.316572,0.00354,0.278871,0.500526,UP
0.442326,1,0.723404,0.054852,0.373252,0.004022,0.318488,0.500526,UP
0.442326,1,0.744681,0.077939,0.45909,0.005517,0.372864,0.500526,UP
0.442326,1,0.765957,0.081422,0.477983,0.005621,0.391248,0.500526,UP
0.442326,1,0.787234,0.069863,0.453139,0.004686,0.37623,0.500526,UP
0.442326,1,0.808511,0.057314,0.413716,0.003889,0.350078,0.500526,UP
0.442326,1,0.829787,0.053321,0.383814,0.003621,0.330399,0.500526,UP
0.442326,1,0.851064,0.05311,0.363582,0.003614,0.31305,0.500526,UP
0.442326,1,0.87234,0.05242,0.347813,0.003577,0.300363,0.500526,UP
0.442326,1,0.893617,0.050648,0.318655,0.003438,0.267996,0.500526,DOWN
0.442326,1,0.914894,0.049508,0.28191,0.00333,0.249094,0.500526,DOWN
0.442326,1,0.93617,0.051039,0.308688,0.003463,0.249871,0.500526,DOWN
0.442326,1,0.957447,0.051039,0.319994,0.00343,0.252201,0.500526,DOWN
0.442326,1,0.978723,0.058064,0.337548,0.003932,0.331176,0.500526,UP
0.442326,1,1,0.054221,0.315234,0.003741,0.328068,0.500526,UP
0.44237,2,0,0.048997,0.294704,0.003382,0.296737,0.500526,DOWN
0.44237,2,0.021277,0.047166,0.250223,0.003178,0.269032,0.500526,DOWN
0.44237,2,0.042553,0.054251,0.23609,0.00365,0.32289,0.500526,UP
0.44237,2,0.06383,0.047826,0.201726,0.003243,0.296737,0.500526,DOWN
0.44237,2,0.085106,0.039,0.164981,0.00273,0.254272,0.500526,DOWN
0.44237,2,0.106383,0.03963,0.135823,0.002721,0.216209,0.500526,DOWN
0.44237,2,0.12766,0.034556,0.117227,0.002283,0.178405,0.500526,DOWN
0.44237,2,0.148936,0.030924,0.104136,0.002036,0.146038,0.500526,DOWN
0.44237,2,0.170213,0.037889,0.107557,0.002501,0.126618,0.500526,DOWN
0.44237,2,0.191489,0.03891,0.116781,0.002599,0.120145,0.500526,DOWN
0.44237,2,0.212766,0.041732,0.146385,0.002931,0.139306,0.500526,DOWN
0.44237,2,0.234043,0.042392,0.189527,0.003012,0.16986,0.500526,DOWN
0.44237,2,0.255319,0.045485,0.288753,0.003029,0.245469,0.500526,DOWN
0.44237,2,0.276596,0.050078,0.375632,0.003502,0.330917,0.500526,DOWN
0.44237,2,0.297872,0.050889,0.383071,0.003828,0.382185,0.500526,DOWN
0.44237,2,0.319149,0.062027,0.442874,0.004333,0.448472,0.500526,UP
0.44237,2,0.340426,0.074036,0.470544,0.005793,0.478509,0.500526,UP
0.44237,2,0.361702,0.077339,0.479917,0.005517,0.484464,0.500526,UP
0.44237,2,0.382979,0.077609,0.523654,0.005735,0.485759,0.500526,UP
0.44237,2,0.404255,0.07845,0.55296,0.007171,0.490161,0.500526,UP
0.44237,2,0.425532,0.060496,0.54463,0.005328,0.479026,0.500526,UP
0.44237,2,0.446809,0.061847,0.535852,0.00478,0.477732,0.500526,UP
0.44237,2,0.468085,0.061757,0.531538,0.004242,0.471776,0.500526,UP
0.44237,2,0.489362,0.071995,0.537489,0.005079,0.477214,0.500526,UP
0.44237,2,0.510638,0.074997,0.526629,0.005395,0.462714,0.500526,UP
0.44237,2,0.531915,0.064579,0.516067,0.004404,0.451838,0.500526,UP
0.44237,2,0.553191,0.075657,0.516215,0.005228,0.467892,0.500526,UP
0.44237,2,0.574468,0.084394,0.511901,0.006637,0.455463,0.500526,UP
0.44237,2,0.595745,0.09175,0.501785,0.006575,0.442776,0.500526,UP
0.44237,2,0.617021,0.081902,0.491074,0.005719,0.443294,0.500526,UP
0.44237,2,0.638298,0.080701,0.483785,0.005895,0.437338,0.500526,UP
0.44237,2,0.659574,0.06635,0.494347,0.004632,0.424909,0.500526,UP
0.44237,2,0.680851,0.066801,0.51086,0.004749,0.431901,0.500526,UP
0.44237,2,0.702128,0.077399,0.538828,0.005451,0.448731,0.500526,UP
0.44237,2,0.723404,0.107061,0.573044,0.007786,0.491196,0.500526,UP
0.44237,2,0.744681,0.122823,0.618268,0.008484,0.566805,0.500526,UP
0.44237,2,0.765957,0.124715,0.593871,0.008992,0.585707,0.500526,UP
0.44237,2,0.787234,0.123964,0.555192,0.009906,0.544795,0.500526,UP
0.44237,2,0.808511,0.10559,0.506843,0.007906,0.499482,0.500526,UP
0.44237,2,0.829787,0.074397,0.467123,0.00521,0.470999,0.500526,UP
0.44237,2,0.851064,0.077459,0.445403,0.005378,0.444847,0.500526,UP
0.44237,2,0.87234,0.089318,0.427998,0.006466,0.428017,0.500526,UP
0.44237,2,0.893617,0.075657,0.382475,0.005528,0.3884,0.500526,UP
0.44237,2,0.914894,0.06548,0.357334,0.00479,0.352667,0.500526,DOWN
0.44237,2,0.93617,0.064879,0.414609,0.00467,0.340497,0.500526,DOWN
0.44237,2,0.957447,0.063558,0.438709,0.004564,0.33247,0.500526,DOWN
0.44237,2,0.978723,0.074397,0.452395,0.005415,0.412222,0.500526,UP
0.44237,2,1,0.077309,0.44332,0.005484,0.409632,0.500526,UP
0.442414,3,0,0.075327,0.433056,0.005291,0.375712,0.500526,UP
0.442414,3,0.021277,0.06536,0.406873,0.004794,0.340497,0.500526,DOWN
0.442414,3,0.042553,0.067101,0.37593,0.004863,0.389953,0.500526,DOWN
0.442414,3,0.06383,0.062147,0.324011,0.004335,0.357846,0.500526,DOWN
0.442414,3,0.085106,0.0529,0.265992,0.004105,0.320818,0.500526,DOWN
0.442414,3,0.106383,0.046445,0.218387,0.00322,0.273175,0.500526,DOWN
0.442414,3,0.12766,0.045154,0.183576,0.003066,0.234852,0.500526,DOWN
0.442414,3,0.148936,0.043473,0.159923,0.002973,0.197048,0.500526,DOWN
0.442414,3,0.170213,0.041702,0.149212,0.002885,0.172708,0.500526,DOWN
0.442414,3,0.191489,0.042122,0.147724,0.002879,0.163387,0.500526,DOWN
0.442414,3,0.212766,0.043323,0.17956,0.002939,0.171414,0.500526,DOWN
0.442414,3,0.234043,0.045725,0.218685,0.003105,0.207147,0.500526,DOWN
0.442414,3,0.255319,0.049117,0.307647,0.003698,0.275764,0.500526,DOWN
0.442414,3,0.276596,0.055392,0.399583,0.004491,0.359917,0.500526,DOWN
0.442414,3,0.297872,0.059625,0.407766,0.004786,0.405748,0.500526,DOWN
0.442414,3,0.319149,0.077519,0.456561,0.005928,0.476696,0.500526,UP
0.442414,3,0.340426,0.087156,0.475602,0.006845,0.498446,0.500526,UP
0.442414,3,0.361702,0.084514,0.480661,0.00646,0.499482,0.500526,UP
0.442414,3,0.382979,0.09199,0.523654,0.006338,0.497152,0.500526,UP
0.442414,3,0.404255,0.099225,0.542249,0.006799,0.492232,0.500526,UP
0.442414,3,0.425532,0.088567,0.53377,0.00628,0.5,0.500526,UP
0.442414,3,0.446809,0.076588,0.513835,0.005289,0.498705,0.500526,UP
0.442414,3,0.468085,0.084844,0.517852,0.006286,0.496893,0.500526,UP
0.442414,3,0.489362,0.084514,0.520678,0.006365,0.498187,0.500526,UP
0.442414,3,0.510638,0.075507,0.518744,0.005187,0.503366,0.500526,UP
0.442414,3,0.531915,0.075507,0.511604,0.00538,0.520456,0.500526,UP
0.442414,3,0.553191,0.074847,0.505207,0.005334,0.524599,0.500526,UP
0.442414,3,0.574468,0.075207,0.515918,0.005303,0.538063,0.500526,UP
0.442414,3,0.595745,0.082593,0.513538,0.005617,0.538322,0.500526,UP
0.442414,3,0.617021,0.075087,0.506992,0.005357,0.531849,0.500526,UP
0.442414,3,0.638298,0.075507,0.49881,0.005301,0.518643,0.500526,UP
0.442414,3,0.659574,0.075567,0.494793,0.005253,0.532367,0.500526,UP
0.442414,3,0.680851,0.086196,0.497769,0.006007,0.559555,0.500526,UP
0.442414,3,0.702128,0.123274,0.510414,0.009306,0.579492,0.500526,UP
0.442414,3,0.723404,0.108292,0.544927,0.007426,0.624288,0.500526,UP
0.442414,3,0.744681,0.124745,0.597441,0.011284,0.652771,0.500526,UP
0.442414,3,0.765957,0.127447,0.579441,0.011496,0.634386,0.500526,UP
0.442414,3,0.787234,0.112796,0.540167,0.007545,0.581046,0.500526,UP
0.442414,3,0.808511,0.094452,0.496132,0.006354,0.523304,0.500526,UP
0.442414,3,0.829787,0.073976,0.459982,0.005031,0.496634,0.500526,DOWN
0.442414,3,0.851064,0.081962,0.43975,0.005588,0.47825,0.500526,UP
0.442414,3,0.87234,0.068212,0.413419,0.004647,0.432418,0.500526,DOWN
0.442414,3,0.893617,0.059505,0.377715,0.004078,0.396945,0.500526,DOWN
0.442414,3,0.914894,0.060886,0.358375,0.004182,0.378301,0.500526,DOWN
0.442414,3,0.93617,0.059265,0.415799,0.004073,0.326774,0.500526,DOWN
0.442414,3,0.957447,0.055602,0.436924,0.003828,0.368203,0.500526,DOWN
0.442414,3,0.978723,0.069383,0.446593,0.004821,0.419731,0.500526,DOWN
0.442414,3,1,0.061307,0.438709,0.004458,0.420249,0.500526,DOWN
0.442458,4,0,0.06551,0.423237,0.00473,0.383998,0.500526,DOWN
0.442458,4,0.021277,0.058154,0.404641,0.004013,0.354738,0.500526,DOWN
0.442458,4,0.042553,0.057314,0.37355,0.003976,0.400829,0.500526,DOWN
0.442458,4,0.06383,0.054011,0.309878,0.003745,0.372605,0.500526,DOWN
0.442458,4,0.085106,0.047196,0.250818,0.003226,0.321595,0.500526,DOWN
0.442458,4,0.106383,0.045605,0.209164,0.003087,0.268255,0.500526,DOWN
