Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Class
0.971688,0.417847,0.999395,0.676157,0.31212,0.901673,0.905889,0.33188,0.229028,0.894776,1
0.290449,0.403621,0.355293,0.642311,0.676387,0.781452,0.106149,0.975678,0.546546,0.296363,0
0.730362,0.25105,0.972002,0.280229,0.266067,0.660943,0.799639,0.394266,0.846665,0.284069,1
0.719886,0.130158,0.721341,0.832232,0.030997,0.332487,0.877515,0.189331,0.796328,0.478997,1
0.35107,0.456019,0.705302,0.313358,0.267115,0.581076,0.398313,0.228897,0.437177,0.192581,0
0.88349,0.656345,0.745084,0.316907,0.020151,0.136556,0.537379,0.65019,0.060129,0.974215,1
0.417291,0.553021,0.903686,0.461484,0.668904,0.073038,0.027366,0.437953,0.823732,0.538984,0
0.694433,0.54027,0.209933,0.420505,0.466274,0.35285,0.414249,0.41187,0.495395,0.980891,1
0.980515,0.103585,0.861946,0.615111,0.235181,0.865313,0.381949,0.942523,0.718713,0.37862,1
0.711286,0.45844,0.203935,0.791895,0.310182,0.303916,0.643222,0.257857,0.588625,0.157783,1
0.178495,0.571528,0.268957,0.950895,0.018716,0.122598,0.102108,0.717926,0.880391,0.770935,0
0.733762,0.450806,0.033987,0.149148,0.656594,0.408337,0.219294,0.19457,0.65683,0.720671,1
0.025379,0.081318,0.006255,0.716248,0.871146,0.778466,0.146274,0.28935,0.587448,0.585726,0
0.026872,0.969326,0.395998,0.713712,0.131359,0.912756,0.165766,0.26993,0.179225,0.196867,0
0.472897,0.896046,0.81686,0.100306,0.729604,0.399165,0.736072,0.653517,0.097369,0.641066,1
0.307871,0.35049,0.748833,0.818896,0.613126,0.14338,0.448219,0.437877,0.433421,0.263109,0
0.816774,0.757403,0.793419,0.913842,0.811913,0.169074,0.122615,0.805281,0.317804,0.265051,1
0.352631,0.16403,0.562689,0.473018,0.493757,0.913958,0.733578,0.150166,0.656321,0.036224,0
0.152474,0.040557,0.670972,0.430104,0.279976,0.998606,0.745014,0.34164,0.399824,0.043648,0
0.258543,0.800621,0.827733,0.620955,0.036685,0.572507,0.764129,0.928654,0.072058,0.594825,0
0.456218,0.103746,0.636027,0.549825,0.919211,0.209697,0.274599,0.862598,0.007891,0.846399,0
0.493788,0.83143,0.386119,0.300188,0.876178,0.654668,0.239116,0.206777,0.644143,0.627849,1
0.864711,0.553564,0.554571,0.260204,0.845283,0.33166,0.869084,0.683233,0.57964,0.071009,1
0.243839,0.079428,0.431477,0.196845,0.390195,0.246273,0.094408,0.127341,0.255112,0.972037,0
0.280871,0.122051,0.248375,0.14487,0.150056,0.741992,0.801996,0.980966,0.452453,0.698934,0
0.783194,0.010804,0.968115,0.438903,0.414351,0.4972,0.788549,0.941468,0.304667,0.502355,1
0.770525,0.852406,0.329698,0.876889,0.99528,0.885578,0.633684,0.114676,0.593201,0.161342,1
0.623301,0.306047,0.372865,0.029341,0.295427,0.625355,0.15781,0.913669,0.978777,0.760684,1
0.61109,0.629875,0.554273,0.268996,0.760829,0.696418,0.697364,0.828537,0.159513,0.054002,1
0.658113,0.172214,0.112936,0.630608,0.532724,0.603192,0.032202,0.740614,0.881684,0.779539,1
0.87878,0.258565,0.133168,0.565194,0.056733,0.395041,0.880044,0.175244,0.879147,0.458776,1
0.010021,0.775908,0.472431,0.518815,0.56905,0.225651,0.719001,0.023183,0.466019,0.506571,0
0.23424,0.180688,0.714555,0.408728,0.364336,0.730677,0.273971,0.715022,0.439276,0.498038,0
0.506576,0.822206,0.079283,0.284177,0.686925,0.66117,0.692602,0.176485,0.041364,0.83676,1
0.002597,0.141257,0.112307,0.907797,0.727836,0.840377,0.096249,0.24417,0.707158,0.90827,0
0.849544,0.787148,0.526219,0.16283,0.378073,0.92632,0.083365,0.751592,0.808071,0.583523,1
0.704689,0.119503,0.422073,0.70885,0.766471,0.489843,0.456368,0.527978,0.682329,0.93362,1
0.401573,0.186042,0.288512,0.940529,0.095899,0.086676,0.459648,0.703048,0.742809,0.385935,0
0.140552,0.351044,0.076666,0.16644,0.609732,0.496832,0.774133,0.227215,0.929228,0.94479,0
0.863083,0.8793,0.974561,0.913994,0.503531,0.755562,0.744253,0.942398,0.568452,0.971647,1
0.759645,0.346894,0.097349,0.928688,0.510051,0.493618,0.391559,0.056753,0.726394,0.540497,1
0.865748,0.181153,0.141015,0.970962,0.398374,0.568819,0.118725,0.141208,0.958984,0.83596,1
0.977404,0.243379,0.289194,0.320655,0.493344,0.908011,0.705953,0.762633,0.958932,0.8169,1
0.013842,0.140845,0.072734,0.042119,0.553817,0.485503,0.33805,0.305519,0.467286,0.015645,0
0.963958,0.279318,0.19711,0.258506,0.648136,0.602484,0.799068,0.485419,0.586875,0.24595,1
0.177429,0.053729,0.101479,0.870916,0.067736,0.775603,0.817612,0.052446,0.99912,0.537079,1
0.184405,0.55387,0.121326,0.441156,0.506351,0.149813,0.416989,0.650263,0.352091,0.609315,0
0.820258,0.071292,0.920029,0.671426,0.165352,0.47796,0.149341,0.740568,0.491208,0.404717,1
0.104246,0.752399,0.520822,0.79105,0.457626,0.304531,0.43231,0.5167,0.796165,0.535151,0
0.940748,0.801356,0.566322,0.027395,0.162552,0.562616,0.76183,0.897695,0.458041,0.817218,1
0.278296,0.192758,0.391172,0.521518,0.5855,0.088055,0.806167,0.684975,0.003803,0.897124,0
0.348786,0.406355,0.10319,0.602003,0.768317,0.4269,0.339112,0.558202,0.345477,0.100968,0
0.853669,0.216377,0.166916,0.436399,0.586134,0.698544,0.071532,0.113326,0.160144,0.09722,1
0.69825,0.849291,0.722851,0.448678,0.576898,0.155599,0.355602,0.769849,0.936088,0.627491,1
0.970978,0.675484,0.89246,0.68179,0.193516,0.513679,0.536559,0.897005,0.712181,0.676305,1
0.071365,0.331346,0.953332,0.05699,0.378969,0.941305,0.843346,0.306414,0.079908,0.522302,0
0.823422,0.519253,0.650776,0.905223,0.501127,0.026472,0.610174,0.211376,0.897559,0.811464,1
0.263829,0.386506,0.649761,0.649044,0.385306,0.497216,0.876911,0.473709,0.635177,0.115111,0
0.208429,0.399407,0.904131,0.79153,0.747754,0.063836,0.781068,0.366763,0.688241,0.770812,0
0.969012,0.61828,0.502365,0.622889,0.107597,0.303741,0.507542,0.315868,0.979064,0.958667,1
0.305471,0.863136,0.65062,0.066207,0.080062,0.929679,0.031857,0.972135,0.878899,0.93081,1
0.196979,0.299795,0.292357,0.67907,0.151563,0.261736,0.190151,0.806207,0.742239,0.536615,0
0.457795,0.31363,0.346436,0.037225,0.869326,0.705301,0.585844,0.290451,0.514221,0.315954,0
0.803016,0.426296,0.155627,0.870179,0.642456,0.225259,0.48458,0.079368,0.409658,0.967096,1
0.793298,0.153147,0.895314,0.507804,0.743682,0.268434,0.404333,0.194596,0.026162,0.015772,0
0.426259,0.770271,0.673435,0.18368,0.188762,0.948641,0.758673,0.06267,0.160657,0.61283,0
0.255701,0.709573,0.719131,0.7804,0.296785,0.268591,0.364952,0.825426,0.069224,0.160906,0
0.359007,0.802824,0.87182,0.954838,0.885071,0.996411,0.22904,0.175272,0.264429,0.351354,1
0.743392,0.935742,0.849692,0.502649,0.691922,0.352861,0.439525,0.410207,0.873348,0.212283,1
0.460539,0.316258,0.772036,0.35546,0.719907,0.967094,0.322073,0.061417,0.643519,0.709214,0
0.578636,0.884336,0.020846,0.217723,0.137559,0.076833,0.884526,0.440457,0.051427,0.120154,1
0.696699,0.314556,0.259534,0.908654,0.17109,0.106948,0.570489,0.633113,0.931763,0.28609,1
0.009957,0.444603,0.088377,0.784894,0.55279,0.786145,0.685457,0.924598,0.819757,0.850544,0
0.901018,0.380093,0.917348,0.729881,0.69406,0.717962,0.049336,0.339396,0.719401,0.101173,1
0.237931,0.297057,0.505892,0.863228,0.053167,0.112816,0.533153,0.036138,0.930202,0.934298,0
0.009407,0.722611,0.461533,0.327126,0.113379,0.173425,0.341405,0.421975,0.354168,0.19326,0
0.948758,0.937309,0.578138,0.606361,0.099364,0.817039,0.02617,0.657931,0.734138,0.069571,1
0.085156,0.463574,0.303784,0.941889,0.662404,0.368551,0.76901,0.625628,0.982052,0.05371,0
0.237133,0.550385,0.385816,0.725303,0.990863,0.410862,0.707416,0.984457,0.459341,0.575085,0
0.612473,0.195405,0.003656,0.758549,0.050383,0.874261,0.872341,0.118076,0.716193,0.120175,1
0.343305,0.514764,0.511717,0.436849,0.628489,0.138786,0.869848,0.066202,0.287472,0.243405,0
0.655577,0.31774,0.335839,0.829942,0.611779,0.297441,0.011359,0.24709,0.339783,0.508211,1
0.858737,0.084872,0.427657,0.247382,0.184697,0.447029,0.767532,0.46408,0.274177,0.147686,0
0.83852,0.225561,0.934605,0.28628,0.372778,0.54591,0.347574,0.777798,0.623715,0.603886,1
0.057489,0.967899,0.852625,0.41708,0.127011,0.455344,0.203226,0.700225,0.705638,0.400006,0
0.652667,0.787441,0.957597,0.633937,0.99017,0.062774,0.074995,0.763283,0.688521,0.826414,1
0.170052,0.873461,0.839413,0.621309,0.353086,0.231841,0.23773,0.039197,0.580764,0.105154,0
0.219997,0.183829,0.576027,0.578483,0.635256,0.141648,0.538918,0.605839,0.301541,0.335713,0
0.663555,0.892492,0.360785,0.259693,0.477338,0.863348,0.581951,0.077192,0.540448,0.582614,1
0.379013,0.599589,0.911807,0.48754,0.33925,0.217107,0.15177,0.861054,0.184391,0.292583,0
0.654591,0.646454,0.865392,0.966166,0.317846,0.584168,0.73951,0.344818,0.524351,0.795657,1
0.285778,0.303307,0.039256,0.055562,0.337796,0.396089,0.803525,0.165422,0.345056,0.362598,0
0.232762,0.352915,0.572991,0.724347,0.673852,0.169529,0.111915,0.501623,0.558492,0.205932,0
0.776983,0.666241,0.007221,0.95332,0.973558,0.35537,0.708745,0.37037,0.847375,0.919629,1
0.785738,0.264225,0.140131,0.092846,0.66122,0.683002,0.553122,0.000182,0.497254,0.51251,1
0.588588,0.841376,0.345702,0.795261,0.582098,0.273889,0.443436,0.628431,0.914185,0.078521,1
0.008295,0.759496,0.009989,0.06742,0.335197,0.678347,0.555692,0.278171,0.942005,0.905739,0
0.39765,0.349609,0.950457,0.990649,0.013986,0.439736,0.834855,0.184587,0.626989,0.543402,0
0.563517,0.78564,0.069293,0.14598,0.522811,0.455836,0.70361,0.474507,0.412838,0.210176,1
0.21385,0.214608,0.512317,0.358871,0.473863,0.110203,0.580269,0.908121,0.954259,0.869627,0
0.805986,0.351641,0.773624,0.984954,0.704646,0.743389,0.87105,0.408189,0.684386,0.170616,1
0.219966,0.605861,0.11991,0.481727,0.795228,0.696179,0.112412,0.885338,0.304097,0.221599,0
0.333183,0.554513,0.319409,0.329847,0.21742,0.667984,0.062473,0.575564,0.832652,0.886332,0
0.998063,0.043499,0.331716,0.879214,0.150409,0.273303,0.597908,0.455479,0.068357,0.980753,1
0.708118,0.750207,0.682803,0.529391,0.831769,0.478618,0.755117,0.355087,0.345271,0.178228,1
0.603457,0.988005,0.824273,0.270153,0.222451,0.222192,0.769896,0.982549,0.689894,0.579726,1
0.595902,0.244647,0.905572,0.183698,0.027626,0.726611,0.144478,0.521637,0.787883,0.310745,0
0.006124,0.279241,0.788457,0.502031,0.665652,0.696376,0.949138,0.03257,0.049533,0.968948,1
0.929072,0.457635,0.176167,0.286349,0.723336,0.471856,0.128131,0.800469,0.206026,0.736166,1
0.525912,0.145414,0.09705,0.589334,0.051913,0.883668,0.412497,0.884166,0.513741,0.96625,0
0.007196,0.265882,0.367173,0.474446,0.291581,0.206393,0.06139,0.191177,0.184122,0.306143,0
0.482046,0.913853,0.108631,0.617174,0.660759,0.23587,0.70917,0.902174,0.808865,0.001145,1
0.638779,0.943122,0.38219,0.747048,0.939859,0.1329,0.944802,0.49366,0.336238,0.048613,1
0.969431,0.708504,0.930944,0.774633,0.313376,0.111115,0.510694,0.008045,0.165975,0.092579,1
0.337883,0.239247,0.116481,0.720983,0.76681,0.940655,0.470352,0.122042,0.820075,0.154407,0
0.496285,0.197821,0.339352,0.254426,0.788834,0.517857,0.6896,0.592719,0.506529,0.238507,0
0.030965,0.052703,0.024028,0.305216,0.396414,0.442505,0.26918,0.321689,0.145277,0.195188,0
0.873874,0.29182,0.052321,0.263481,0.179097,0.831399,0.054658,0.840042,0.079953,0.240723,1
0.845128,0.398735,0.233345,0.654408,0.204927,0.202497,0.324386,0.153455,0.28615,0.913328,1
0.865489,0.80602,0.097878,0.551028,0.245773,0.731725,0.200787,0.711041,0.108169,0.629086,1
0.017839,0.930333,0.18681,0.644169,0.002349,0.345939,0.190493,0.594918,0.650226,0.717044,1
0.476161,0.787238,0.875963,0.091806,0.514852,0.990912,0.353592,0.227712,0.999513,0.122471,1
0.267792,0.770381,0.761554,0.552255,0.120022,0.024813,0.795949,0.2689,0.338011,0.48485,0
0.616697,0.003042,0.717014,0.323971,0.486975,0.722133,0.668814,0.182684,0.347616,0.603255,0
0.621405,0.426165,0.429146,0.460459,0.244229,0.856184,0.89281,0.255446,0.942437,0.557894,1
0.097034,0.151242,0.164152,0.392978,0.122825,0.939536,0.874126,0.778114,0.683716,0.068637,0
0.520646,0.816223,0.938305,0.362324,0.875086,0.076301,0.901716,0.206933,0.762991,0.175114,1
0.30811,0.563125,0.444128,0.499825,0.28087,0.715497,0.275061,0.800454,0.179528,0.432997,0
0.41378,0.101961,0.268477,0.494879,0.879822,0.096821,0.020456,0.271081,0.179715,0.803896,0
0.523814,0.516206,0.141612,0.79706,0.304414,0.352024,0.270709,0.901064,0.750119,0.415411,0
0.116108,0.911415,0.758033,0.853039,0.446175,0.722453,0.107735,0.759426,0.273888,0.229807,0
0.902325,0.997789,0.6255,0.468359,0.665291,0.096372,0.592146,0.056648,0.251843,0.376481,1
0.234879,0.421136,0.711512,0.709792,0.568182,0.023482,0.403972,0.877074,0.869613,0.206374,0
0.068349,0.675314,0.389176,0.113508,0.832861,0.364363,0.363443,0.805803,0.35101,0.73708,0
0.389992,0.547157,0.835267,0.692278,0.553127,0.956196,0.538822,0.37307,0.57502,0.415202,1
0.615463,0.535811,0.925902,0.333425,0.131464,0.821974,0.839354,0.922893,0.717951,0.183464,1
0.885552,0.532216,0.236337,0.163636,0.511831,0.415259,0.228003,0.570982,0.24151,0.355148,1
0.153748,0.804274,0.754056,0.259586,0.731328,0.197439,0.765119,0.619376,0.21395,0.950356,0
0.749405,0.520266,0.688441,0.365394,0.268504,0.782243,0.354547,0.709987,0.449484,0.145978,1
0.236899,0.285597,0.595228,0.535583,0.462978,0.329659,0.873858,0.523705,0.842297,0.08488,0
0.557751,0.21954,0.461876,0.689175,0.031806,0.923762,0.83287,0.852936,0.131179,0.597768,1
0.901689,0.690152,0.773389,0.069586,0.401415,0.728784,0.149251,0.749125,0.258624,0.285269,1
0.396226,0.582152,0.317548,0.195729,0.733014,0.382417,0.386378,0.207087,0.514465,0.935282,0
0.82938,0.08905,0.599637,0.415623,0.10335,0.152536,0.370955,0.525893,0.330653,0.031624,1
0.420513,0.103797,0.663245,0.881409,0.434773,0.507553,0.545654,0.634269,0.021221,0.371264,0
0.653973,0.738685,0.710267,0.38655,0.640312,0.255418,0.784675,0.659568,0.526422,0.681081,1
0.308751,0.075603,0.293273,0.427162,0.216034,0.976084,0.256545,0.401362,0.183001,0.060694,0
0.478045,0.748926,0.084105,0.976673,0.715841,0.912507,0.827197,0.535653,0.137595,0.682853,1
0.031519,0.027577,0.308146,0.144294,0.563676,0.463473,0.234499,0.011841,0.694263,0.528033,0
0.667681,0.626109,0.247763,0.698566,0.921663,0.066771,0.939843,0.375504,0.527335,0.322868,1
0.686904,0.987201,0.513678,0.368306,0.463958,0.720519,0.918887,0.859572,0.355981,0.301651,1
0.859475,0.578249,0.126436,0.38475,0.733003,0.907852,0.044698,0.858655,0.668755,0.473243,1
0.088747,0.757349,0.899786,0.63227,0.049329,0.493927,0.671421,0.7236,0.363012,0.49629,0
0.37269,0.650052,0.176485,0.535781,0.995907,0.416403,0.081214,0.258565,0.320657,0.785436,0
0.583034,0.586365,0.316783,0.981746,0.076927,0.270439,0.875449,0.965853,0.447248,0.409544,0
0.848104,0.580717,0.079695,0.623644,0.170928,0.154103,0.623103,0.63568,0.804213,0.011495,1
0.475173,0.673359,0.615915,0.853315,0.500123,0.820456,0.274281,0.062811,0.142252,0.71805,1
0.573486,0.616244,0.044996,0.892139,0.390265,0.044717,0.455195,0.933536,0.701669,0.595925,1
0.050667,0.408924,0.763342,0.029243,0.546128,0.734097,0.229802,0.579531,0.517543,0.621148,0
0.167454,0.025127,0.980708,0.189703,0.804492,0.472294,0.697558,0.617306,0.021924,0.078977,0
0.58172,0.002709,0.531435,0.474617,0.68045,0.268993,0.377663,0.33404,0.322598,0.753888,0
0.814105,0.473791,0.719954,0.077458,0.756702,0.562072,0.651853,0.663585,0.765865,0.964955,1
0.847676,0.773787,0.623821,0.955132,0.569173,0.725248,0.239039,0.677978,0.559606,0.019169,1
0.227357,0.724706,0.526645,0.7756,0.964913,0.047759,0.716747,0.685921,0.096375,0.607742,0
0.519642,0.378432,0.603612,0.490135,0.135732,0.510976,0.855265,0.083423,0.094277,0.733768,0
0.805717,0.881469,0.124151,0.640806,0.228114,0.752695,0.101201,0.990186,0.865469,0.968394,1
0.528201,0.295691,0.917114,0.10517,0.340193,0.015962,0.121145,0.545647,0.33712,0.880627,0
0.765936,0.973826,0.989932,0.549369,0.729741,0.805543,0.454435,0.671746,0.387692,0.221273,1
0.053235,0.078642,0.08431,0.37125,0.722854,0.247023,0.682998,0.32889,0.15146,0.467025,0
0.340761,0.45098,0.08563,0.335236,0.998656,0.204522,0.14909,0.063849,0.559897,0.587786,0
0.649216,0.975178,0.755698,0.636881,0.684107,0.94467,0.562882,0.860452,0.634279,0.334469,1
0.736369,0.829951,0.153582,0.885978,0.127915,0.965035,0.691124,0.041853,0.620226,0.219141,1
0.897259,0.214915,0.602725,0.127332,0.099582,0.066182,0.892359,0.85293,0.983636,0.502112,1
0.485729,0.570351,0.239876,0.516792,0.243527,0.60855,0.399833,0.795868,0.592478,0.737222,1
0.803052,0.408851,0.752947,0.579988,0.171168,0.227001,0.655589,0.162427,0.320606,0.674186,1
0.043502,0.257731,0.90475,0.253434,0.178847,0.246847,0.089364,0.66708,0.277161,0.27838,0
0.430671,0.397801,0.834988,0.35251,0.414998,0.00378,0.317724,0.301166,0.630228,0.748031,0
0.056585,0.461596,0.279601,0.887309,0.236715,0.603534,0.396445,0.759164,0.200172,0.717916,0
0.266216,0.468651,0.343045,0.951809,0.708192,0.153864,0.862258,0.667191,0.277269,0.539412,0
0.244182,0.575059,0.523709,0.393899,0.124492,0.409007,0.716914,0.091501,0.309001,0.629721,0
0.879256,0.009956,0.443577,0.328051,0.225195,0.454725,0.589069,0.354395,0.238151,0.934378,0
0.436489,0.471535,0.542941,0.100867,0.112096,0.167828,0.43693,0.657894,0.18117,0.448949,0
0.227754,0.448273,0.05239,0.622531,0.557018,0.341927,0.088969,0.207977,0.966464,0.892369,0
0.177704,0.657459,0.94861,0.972511,0.097184,0.08742,0.44634,0.542588,0.768814,0.045943,1
0.614464,0.163616,0.829855,0.086709,0.034501,0.076603,0.963238,0.609939,0.919233,0.195758,0
0.69489,0.533108,0.970918,0.457865,0.143957,0.279896,0.39634,0.170847,0.107207,0.323655,1
0.826976,0.168038,0.04364,0.759069,0.27857,0.226014,0.997255,0.255047,0.254563,0.270686,1
0.689062,0.467562,0.383308,0.492583,0.693534,0.307151,0.077845,0.32741,0.245908,0.65243,1
0.404231,0.709237,0.197122,0.026034,0.832169,0.638251,0.822205,0.020045,0.155388,0.418827,0
0.710249,0.26675,0.848804,0.708547,0.697428,0.882492,0.839356,0.05275,0.873036,0.635817,1
0.590731,0.866431,0.129512,0.153748,0.742511,0.351149,0.351197,0.470127,0.022567,0.197567,1
0.147737,0.680499,0.546192,0.49559,0.495999,0.516418,0.494003,0.261203,0.572155,0.336649,0
0.233805,0.295846,0.469462,0.18207,0.557986,0.434485,0.995902,0.790758,0.344163,0.686542,0
0.585525,0.317396,0.473575,0.879391,0.117472,0.092753,0.466953,0.550469,0.424972,0.208347,0
0.314502,0.887191,0.923161,0.565355,0.077825,0.233849,0.443995,0.105984,0.113992,0.873396,0
0.348531,0.473927,0.632382,0.877814,0.498745,0.5743,0.460749,0.369374,0.221457,0.393598,0
0.690558,0.461249,0.753222,0.64302,0.58747,0.896485,0.490027,0.544074,0.015754,0.194202,1
0.076248,0.242375,0.960924,0.021136,0.786977,0.101395,0.043225,0.457671,0.003552,0.139329,0
0.979465,0.195239,0.855481,0.365112,0.268764,0.117977,0.493546,0.757606,0.280697,0.359828,1
0.608508,0.942956,0.679813,0.562759,0.653229,0.796002,0.83839,0.29247,0.112899,0.998382,1
0.876507,0.051495,0.263348,0.794383,0.078298,0.379845,0.715836,0.289385,0.784819,0.395698,1
0.025423,0.578958,0.820336,0.856326,0.390205,0.298953,0.394752,0.491885,0.57227,0.456284,0
0.939232,0.622912,0.44684,0.288954,0.023442,0.349835,0.334965,0.511443,0.991233,0.398045,1
0.445393,0.085658,0.491637,0.769412,0.351471,0.926154,0.959562,0.605871,0.161929,0.144914,0
0.37572,0.934035,0.965885,0.142718,0.36433,0.808622,0.929303,0.337104,0.226394,0.865878,1
0.917643,0.627533,0.685539,0.47709,0.067197,0.855485,0.864928,0.13199,0.285037,0.939254,1
0.34538,0.459869,0.471791,0.949989,0.558976,0.340376,0.770275,0.423004,0.264168,0.777298,0
0.137802,0.883879,0.573049,0.711167,0.611254,0.770915,0.767976,0.641954,0.901412,0.831375,0
0.961043,0.977829,0.610804,0.364612,0.522086,0.89372,0.291104,0.718044,0.58492,0.436265,1
0.626735,0.987374,0.690146,0.510498,0.637977,0.262351,0.739443,0.602011,0.869382,0.436776,1
0.609944,0.555709,0.499994,0.961353,0.057416,0.1693,0.561425,0.48058,0.080426,0.787994,1
0.726484,0.676969,0.690043,0.748683,0.01756,0.173812,0.99246,0.372182,0.815735,0.508363,1
0.475527,0.626154,0.345925,0.970598,0.766743,0.027758,0.756745,0.946531,0.538903,0.57638,1
0.236908,0.976674,0.424639,0.529157,0.412236,0.220711,0.636675,0.328713,0.670636,0.656019,0
0.62591,0.503755,0.735078,0.059668,0.750794,0.816496,0.272551,0.784229,0.414049,0.755515,1
0.618288,0.792639,0.650783,0.802204,0.108304,0.068071,0.155216,0.470063,0.696152,0.134814,1
0.668687,0.084202,0.713049,0.560666,0.460703,0.686105,0.897765,0.083409,0.150937,0.751716,1
0.466791,0.75701,0.200838,0.938841,0.280902,0.731053,0.678027,0.935823,0.814189,0.659373,1
0.483357,0.717607,0.105385,0.50313,0.891503,0.780672,0.980848,0.58412,0.499866,0.956635,1
0.900851,0.259481,0.747174,0.204816,0.869995,0.479781,0.581367,0.833158,0.334355,0.609607,1
0.706183,0.183549,0.531517,0.078697,0.237516,0.235055,0.740281,0.016969,0.633777,0.591966,1
0.718913,0.264628,0.483833,0.122778,0.810381,0.301589,0.418261,0.666812,0.498633,0.14448,1
0.529235,0.299014,0.186524,0.245788,0.255795,0.463193,0.282662,0.081185,0.629445,0.369768,0
0.766057,0.379825,0.974895,0.147862,0.330236,0.59162,0.788817,0.593254,0.223797,0.86336,1
0.603751,0.369405,0.972276,0.747544,0.057398,0.463139,0.786247,0.685564,0.657924,0.149354,1
0.114097,0.926907,0.828848,0.263839,0.92842,0.850552,0.024717,0.051049,0.831979,0.023172,0
0.822868,0.526232,0.755394,0.960842,0.313548,0.157082,0.022384,0.495533,0.533249,0.7035,1
0.074088,0.98943,0.674559,0.433202,0.898998,0.30595,0.693044,0.988612,0.634589,0.505283,0
0.96218,0.984062,0.017108,0.48466,0.917842,0.910389,0.555659,0.615012,0.614606,0.317016,1
0.05089,0.612087,0.481846,0.001201,0.502484,0.128408,0.046795,0.644682,0.866313,0.847028,0
0.33714,0.566499,0.588791,0.900869,0.776549,0.786755,0.766461,0.854378,0.267326,0.984744,1
0.067436,0.372123,0.604831,0.404246,0.119412,0.16894,0.960953,0.410597,0.467803,0.624074,0
0.099875,0.091272,0.483055,0.560083,0.443766,0.172878,0.254529,0.637124,0.530309,0.611113,0
0.854584,0.323845,0.96767,0.907183,0.667163,0.330744,0.313402,0.78802,0.573175,0.253212,1
0.646896,0.634383,0.526967,0.841628,0.910397,0.693528,0.233291,0.241264,0.476932,0.668503,1
0.565547,0.032844,0.670261,0.678634,0.841354,0.033986,0.590982,0.469297,0.678849,0.13966,0
0.992984,0.501307,0.871167,0.06425,0.676377,0.806172,0.533817,0.992536,0.204961,0.997928,1
0.948524,0.809486,0.498357,0.692789,0.156577,0.011038,0.036089,0.525244,0.432603,0.824005,1
0.331468,0.279697,0.823469,0.958671,0.761731,0.75506,0.672034,0.882189,0.957339,0.755689,0
0.635775,0.861658,0.58224,0.650208,0.527381,0.453047,0.383644,0.048659,0.787093,0.994202,1
0.340351,0.415251,0.47154,0.402532,0.068435,0.241356,0.758584,0.201767,0.615616,0.268485,0
0.69234,0.501541,0.886756,0.067097,0.14088,0.434773,0.079394,0.130141,0.083191,0.566902,1
0.897316,0.79432,0.397307,0.432254,0.312829,0.963827,0.559316,0.421716,0.573687,0.773559,1
0.745144,0.644157,0.630893,0.666357,0.440636,0.488615,0.397318,0.041437,0.060184,0.456162,1
0.571477,0.209617,0.423229,0.526535,0.975768,0.261084,0.754521,0.112757,0.690946,0.62825,1
0.587377,0.057255,0.846898,0.285988,0.152903,0.14231,0.587446,0.073166,0.098699,0.629387,0
0.699643,0.876703,0.792007,0.866095,0.529749,0.270382,0.952539,0.06351,0.837108,0.685281,1
0.749943,0.390252,0.488925,0.319063,0.84809,0.436882,0.758509,0.767684,0.376613,0.890279,1
0.710432,0.328658,0.787965,0.949151,0.810939,0.060664,0.640564,0.401377,0.219093,0.678287,1
0.94903,0.198945,0.102594,0.62981,0.621624,0.707685,0.727182,0.750471,0.418634,0.863461,1
0.108435,0.685972,0.428281,0.239304,0.317997,0.021575,0.401999,0.914723,0.763402,0.850782,0
0.776465,0.563736,0.555296,0.413951,0.100083,0.844283,0.313991,0.987794,0.528785,0.519193,1
0.697132,0.04179,0.150705,0.770964,0.494622,0.740429,0.09171,0.513262,0.90239,0.816762,0
0.388857,0.590414,0.60953,0.347419,0.303573,0.493941,0.22355,0.874657,0.265908,0.449727,0
0.024724,0.254477,0.113087,0.088354,0.541361,0.692059,0.48121,0.882478,0.063466,0.060459,0
0.086241,0.999081,0.777314,0.901368,0.51835,0.184939,0.574129,0.922025,0.831457,0.96905,0
0.049608,0.957339,0.807895,0.970079,0.90377,0.240761,0.205187,0.591016,0.417207,0.285987,0
0.536228,0.110617,0.423665,0.995643,0.52144,0.612865,0.620889,0.099853,0.534086,0.97934,1
0.80699,0.908296,0.737505,0.937255,0.494838,0.819334,0.745857,0.823222,0.23121,0.40649,1
0.402917,0.089782,0.164112,0.366996,0.439828,0.645623,0.20236,0.783214,0.346665,0.751751,0
0.626885,0.661343,0.245938,0.075568,0.672872,0.239831,0.066046,0.330235,0.775636,0.630231,1
0.359974,0.105464,0.320023,0.58857,0.581081,0.297963,0.807179,0.220311,0.619909,0.174296,0
0.715458,0.869605,0.659413,0.659123,0.551748,0.108246,0.276466,0.342015,0.705096,0.343406,1
0.905453,0.724189,0.322671,0.586725,0.522262,0.637715,0.955225,0.017813,0.826292,0.290647,1
0.721816,0.671453,0.347694,0.056665,0.955553,0.38674,0.124799,0.95096,0.317973,0.213316,1
0.224884,0.012143,0.18102,0.550165,0.043758,0.49421,0.284178,0.142092,0.513662,0.802588,0
0.123633,0.583004,0.424084,0.461134,0.127924,0.570255,0.89842,0.678849,0.983512,0.720228,0
0.163615,0.430077,0.309438,0.151501,0.52021,0.922245,0.470494,0.732657,0.607256,0.644292,0
